Id,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Rank
20875,0,0,0,0,0,0,0,0,0,2972,0,0,0,0,2972
20876,0,0,0,0,0,0,0,0,0,1341,0,0,0,0,1341
20877,0,0,0,0,0,0,0,0,0,2582,0,0,0,0,2582
20878,0,0,0,0,0,0,0,0,0,2990,0,0,0,0,2990
20879,0,0,0,0,0,0,0,0,0,406,0,0,0,0,406
20880,0,0,0,0,0,0,0,0,0,311,0,0,0,0,311
20881,0,0,0,0,0,0,0,0,0,262,0,0,0,0,262
20882,0,0,0,0,0,0,0,0,0,3779,0,0,0,0,3779
20883,0,0,0,0,0,0,0,0,0,1540,0,0,0,0,1540
20884,0,0,0,0,0,0,0,0,0,1505,0,0,0,0,1505
20885,0,0,0,0,0,0,0,0,0,1503,0,0,0,0,1503
20886,0,0,0,0,0,0,0,0,0,602,1558,0,0,0,1558
20887,0,0,0,0,0,0,0,0,0,398,0,0,0,0,398
20888,0,0,0,0,0,0,0,0,0,1579,0,0,0,0,1579
20889,0,0,0,0,0,0,0,0,0,2924,0,0,0,0,2924
20890,0,0,0,0,0,0,0,0,0,3528,0,0,0,0,3528
20891,0,0,0,0,0,0,0,0,0,3836,3441,1062,1047,0,3836
20892,0,0,0,0,0,0,0,0,0,2059,0,0,0,0,2059
20893,0,0,0,0,0,0,0,0,0,2490,0,0,0,0,2490
20894,0,0,0,0,0,0,0,0,0,654,1363,0,0,0,1363
20895,0,0,0,0,0,0,0,0,0,2193,0,0,0,0,2193
20896,0,0,0,0,0,0,0,0,0,3406,0,1995,0,0,3406
20897,0,0,0,0,0,0,0,0,0,2826,0,0,0,0,2826
20898,0,0,0,0,0,0,0,0,0,604,0,0,0,0,604
20899,0,0,0,0,0,0,0,0,0,2515,0,0,0,0,2515
20900,0,0,0,0,0,0,0,0,0,403,0,0,0,0,403
20901,0,0,0,0,0,0,0,0,0,2131,0,0,0,0,2131
20902,0,0,0,0,0,0,0,0,0,1172,0,0,0,0,1172
20903,0,0,0,0,0,0,0,0,0,3594,0,2376,0,0,3594
20904,0,0,0,0,0,0,0,0,0,2381,0,0,0,0,2381
20905,0,0,0,0,0,0,0,0,0,2814,0,0,0,0,2814
20906,0,0,0,0,0,0,0,0,0,3864,0,0,0,0,3864
20907,0,0,0,0,0,0,0,0,0,1893,0,0,0,0,1893
20908,0,0,0,0,0,0,0,0,0,1437,0,0,0,0,1437
20909,0,0,0,0,0,0,0,0,0,2693,0,0,0,0,2693
20910,0,0,0,0,0,0,0,0,0,151,0,0,0,0,151
20911,0,0,0,0,0,0,0,0,0,425,0,645,0,0,645
20912,0,0,0,0,0,0,0,0,0,2944,0,0,0,0,2944
20913,0,0,0,0,0,0,0,0,0,2763,0,1592,0,0,2763
20914,0,0,0,0,0,0,0,0,0,972,0,0,0,0,972
20915,0,0,0,0,0,0,0,0,0,782,0,0,0,0,782
20916,0,0,0,0,0,0,0,0,0,886,0,0,0,0,886
20917,0,0,0,0,0,0,0,0,0,3281,0,0,0,0,3281
20918,0,0,0,0,0,0,0,0,0,2827,0,0,0,0,2827
20919,0,0,0,0,0,0,0,0,0,2076,0,0,0,0,2076
20920,0,0,0,0,0,0,0,0,0,2119,0,0,0,0,2119
20921,0,0,0,0,0,0,0,0,0,2158,0,0,0,0,2158
20922,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,2400
20923,0,0,0,0,0,0,0,0,0,3539,0,0,0,0,3539
20924,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36
20925,0,0,0,0,0,0,0,0,0,2067,0,0,0,0,2067
20926,0,0,0,0,0,0,0,0,0,234,0,0,0,0,234
20927,0,0,0,0,0,0,0,0,0,286,0,131,91,0,286
20928,0,0,0,0,0,0,0,0,0,3451,0,0,0,0,3451
20929,0,0,0,0,0,0,0,0,0,2891,0,0,0,0,2891
20930,0,0,0,0,0,0,0,0,0,2018,0,0,0,0,2018
20931,0,0,0,0,0,0,0,0,0,991,0,0,0,0,991
20932,0,0,0,0,0,0,0,0,0,944,0,0,0,0,944
20933,0,0,0,0,0,0,0,0,0,275,0,0,0,0,275
20934,0,0,0,0,0,0,0,0,0,161,0,0,0,0,161
20935,0,0,0,0,0,0,0,0,0,801,0,0,0,0,801
20936,0,0,0,0,0,0,0,0,0,723,0,0,0,0,723
20937,0,0,0,0,0,0,0,0,0,412,0,0,0,0,412
20938,0,0,0,0,0,0,0,0,0,2544,0,0,0,0,2544
20939,0,0,0,0,0,0,0,0,0,2423,0,0,0,0,2423
20940,0,0,0,0,0,0,0,0,0,195,0,0,0,0,195
20941,0,0,0,0,0,0,0,0,0,386,0,0,0,0,386
20942,0,0,0,0,0,0,0,0,0,3074,0,0,0,0,3074
20943,0,0,0,0,0,0,0,0,0,1766,0,0,0,0,1766
20944,0,0,0,0,0,0,0,0,0,3720,0,0,0,0,3720
20945,0,0,0,0,0,0,0,0,0,583,0,177,202,0,583
20946,0,0,0,0,0,0,0,0,0,2966,0,0,0,0,2966
20947,0,0,0,0,0,0,0,0,0,3462,0,0,0,0,3462
20948,0,0,0,0,0,0,0,0,0,674,0,0,0,0,674
20949,0,0,0,0,0,0,0,0,0,543,0,0,0,0,543
20950,0,0,0,0,0,0,0,0,0,3747,0,0,0,0,3747
20951,0,0,0,0,0,0,0,0,0,81,0,0,0,0,81
20952,0,0,0,0,0,0,0,0,0,668,0,0,0,0,668
20953,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,2112
20954,0,0,0,0,0,0,0,0,0,630,0,0,0,0,630
20955,0,0,0,0,0,0,0,0,0,2879,0,0,0,0,2879
20956,0,0,0,0,0,0,0,0,0,1693,0,0,0,0,1693
20957,0,0,0,0,0,0,0,0,0,2881,0,0,0,0,2881
20958,0,0,0,0,0,0,0,0,0,1189,0,0,0,0,1189
20959,0,0,0,0,0,0,0,0,0,2464,0,0,0,0,2464
20960,0,0,0,0,0,0,0,0,0,1006,0,0,0,0,1006
20961,0,0,0,0,0,0,0,0,0,286,137,0,0,0,286
20962,0,0,0,0,0,0,0,0,0,63,0,0,0,0,63
20963,0,0,0,0,0,0,0,0,0,1671,0,0,0,0,1671
20964,0,0,0,0,0,0,0,0,0,3798,0,0,0,0,3798
20965,0,0,0,0,0,0,0,0,0,3263,0,0,0,0,3263
20966,0,0,0,0,0,0,0,0,0,2562,0,0,0,0,2562
20967,0,0,0,0,0,0,0,0,0,2937,0,0,0,0,2937
20968,0,0,0,0,0,0,0,0,0,2811,0,1976,0,0,2811
20969,0,0,0,0,0,0,0,0,0,347,0,0,0,0,347
20970,0,0,0,0,0,0,0,0,0,3315,0,0,0,0,3315
20971,0,0,0,0,0,0,0,0,0,521,1204,0,0,0,1204
20972,0,0,0,0,0,0,0,0,0,2231,0,0,0,0,2231
20973,0,0,0,0,0,0,0,0,0,1687,0,0,0,0,1687
20974,0,0,0,0,0,0,0,0,0,1321,0,0,0,0,1321
20975,0,0,0,0,0,0,0,0,0,1047,0,0,0,0,1047
20976,0,0,0,0,0,0,0,0,0,3228,0,0,0,0,3228
20977,0,0,0,0,0,0,0,0,0,2269,0,0,0,0,2269
20978,0,0,0,0,0,0,0,0,0,239,0,0,0,0,239
20979,0,0,0,0,0,0,0,0,0,572,0,0,0,0,572
20980,0,0,0,0,0,0,0,0,0,697,0,0,0,0,697
20981,0,0,0,0,0,0,0,0,0,3837,0,0,1911,0,3837
20982,0,0,0,0,0,0,0,0,0,1375,0,0,0,0,1375
20983,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32
20984,0,0,0,0,0,0,0,0,0,2341,0,0,0,0,2341
20985,0,0,0,0,0,0,0,0,0,1951,0,0,0,0,1951
20986,0,0,0,0,0,0,0,0,0,1538,0,0,0,0,1538
20987,0,0,0,0,0,0,0,0,0,2035,0,0,0,0,2035
20988,0,0,0,0,0,0,0,0,0,3471,0,0,0,0,3471
20989,0,0,0,0,0,0,0,0,0,129,0,0,0,0,129
20990,0,0,0,0,0,0,0,0,0,3828,0,0,0,0,3828
20991,0,0,0,0,0,0,0,0,0,1055,0,0,0,0,1055
20992,0,0,0,0,0,0,0,0,0,3731,0,0,0,0,3731
20993,0,0,0,0,0,0,0,0,0,2407,0,0,0,0,2407
20994,0,0,0,0,0,0,0,0,0,1316,0,0,0,0,1316
20995,0,0,0,0,0,0,0,0,0,1206,0,0,0,0,1206
20996,0,0,0,0,0,0,0,0,0,1776,0,0,0,0,1776
20997,0,0,0,0,0,0,0,0,0,578,0,0,0,0,578
20998,0,0,0,0,0,0,0,0,0,3610,0,0,0,0,3610
20999,0,0,0,0,0,0,0,0,0,2335,0,0,0,0,2335
21000,0,0,0,0,0,0,0,0,0,2298,0,0,0,0,2298
21001,0,0,0,0,0,0,0,0,0,2934,0,0,0,0,2934
21002,0,0,0,0,0,0,0,0,0,1588,0,0,0,0,1588
21003,0,0,0,0,0,0,0,0,0,2748,0,0,0,0,2748
21004,0,0,0,0,0,0,0,0,0,1558,0,0,0,0,1558
21005,0,0,0,0,0,0,0,0,0,1618,0,0,0,0,1618
21006,0,0,0,0,0,0,0,0,0,2334,0,0,0,0,2334
21007,0,0,0,0,0,0,0,0,0,1339,0,0,0,0,1339
21008,0,0,0,0,0,0,0,0,0,1256,245,0,0,0,1256
21009,0,0,0,0,0,0,0,0,0,206,0,0,0,0,206
21010,0,0,0,0,0,0,0,0,0,1030,0,0,0,0,1030
21011,0,0,0,0,0,0,0,0,0,2122,0,0,0,0,2122
21012,0,0,0,0,0,0,0,0,0,596,370,0,0,0,596
21013,0,0,0,0,0,0,0,0,0,1234,0,0,0,0,1234
21014,0,0,0,0,0,0,0,0,0,687,0,0,0,0,687
21015,0,0,0,0,0,0,0,0,0,650,1353,0,0,0,1353
21016,0,0,0,0,0,0,0,0,0,2848,0,2162,0,0,2848
21017,0,0,0,0,0,0,0,0,0,3214,0,0,0,0,3214
21018,0,0,0,0,0,0,0,0,0,3598,0,0,0,0,3598
21019,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40
21020,0,0,0,0,0,0,0,0,0,3543,0,0,0,0,3543
21021,0,0,0,0,0,0,0,0,0,3147,0,0,0,0,3147
21022,0,0,0,0,0,0,0,0,0,1433,0,0,0,0,1433
21023,0,0,0,0,0,0,0,0,0,3350,0,0,0,0,3350
21024,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,2021
21025,0,0,0,0,0,0,0,0,0,366,0,0,0,0,366
21026,0,0,0,0,0,0,0,0,0,2562,0,0,0,0,2562
21027,0,0,0,0,0,0,0,0,0,3704,0,0,0,0,3704
21028,0,0,0,0,0,0,0,0,0,2403,0,0,0,0,2403
21029,0,0,0,0,0,0,0,0,0,2764,0,0,0,0,2764
21030,0,0,0,0,0,0,0,0,0,3408,0,0,0,0,3408
21031,0,0,0,0,0,0,0,0,0,1451,0,0,0,0,1451
21032,0,0,0,0,0,0,0,0,0,3158,0,0,0,0,3158
21033,0,0,0,0,0,0,0,0,0,896,0,0,0,0,896
21034,0,0,0,0,0,0,0,0,0,532,0,0,0,0,532
21035,0,0,0,0,0,0,0,0,0,708,0,0,0,0,708
21036,0,0,0,0,0,0,0,0,0,1291,0,0,0,0,1291
21037,0,0,0,0,0,0,0,0,0,402,0,0,0,0,402
21038,0,0,0,0,0,0,0,0,0,533,0,0,0,0,533
21039,0,0,0,0,0,0,0,0,0,2517,0,0,0,0,2517
21040,0,0,0,0,0,0,0,0,0,2966,0,0,0,0,2966
21041,0,0,0,0,0,0,0,0,0,203,0,0,0,0,203
21042,0,0,0,0,0,0,0,0,0,3890,0,0,0,0,3890
21043,0,0,0,0,0,0,0,0,0,3369,0,0,0,0,3369
21044,0,0,0,0,0,0,0,0,0,3899,0,0,0,0,3899
21045,0,0,0,0,0,0,0,0,0,1718,0,597,0,0,1718
21046,0,0,0,0,0,0,0,0,0,3637,0,3412,0,0,3637
21047,0,0,0,0,0,0,0,0,0,180,0,0,0,0,180
21048,0,0,0,0,0,0,0,0,0,612,0,0,0,0,612
21049,0,0,0,0,0,0,0,0,0,1453,0,0,0,0,1453
21050,0,0,0,0,0,0,0,0,0,3025,0,2750,0,0,3025
21051,0,0,0,0,0,0,0,0,0,2273,0,0,0,0,2273
21052,0,0,0,0,0,0,0,0,0,1424,0,0,0,0,1424
21053,0,0,0,0,0,0,0,0,0,195,0,0,0,0,195
21054,0,0,0,0,0,0,0,0,0,272,0,0,0,0,272
21055,0,0,0,0,0,0,0,0,0,2291,0,0,0,0,2291
21056,0,0,0,0,0,0,0,0,0,1561,0,0,0,0,1561
21057,0,0,0,0,0,0,0,0,0,1731,0,0,0,0,1731
21058,0,0,0,0,0,0,0,0,0,3724,0,0,0,0,3724
21059,0,0,0,0,0,0,0,0,0,3658,0,0,0,0,3658
21060,0,0,0,0,0,0,0,0,0,2817,0,0,0,0,2817
21061,0,0,0,0,0,0,0,0,0,1397,0,0,0,0,1397
21062,0,0,0,0,0,0,0,0,0,802,0,0,0,0,802
21063,0,0,0,0,0,0,0,0,0,2752,0,0,0,0,2752
21064,0,0,0,0,0,0,0,0,0,3249,0,0,0,0,3249
21065,0,0,0,0,0,0,0,0,0,3615,0,0,0,0,3615
21066,0,0,0,0,0,0,0,0,0,1935,0,0,0,0,1935
21067,0,0,0,0,0,0,0,0,0,2957,0,0,0,0,2957
21068,0,0,0,0,0,0,0,0,0,418,0,0,0,0,418
21069,0,0,0,0,0,0,0,0,0,2790,0,0,0,0,2790
21070,0,0,0,0,0,0,0,0,0,139,0,0,0,0,139
21071,0,0,0,0,0,0,0,0,0,3726,0,0,0,0,3726
21072,0,0,0,0,0,0,0,0,0,919,0,0,0,0,919
21073,0,0,0,0,0,0,0,0,0,2059,0,0,1421,0,2059
21074,0,0,0,0,0,0,0,0,0,3469,0,0,0,0,3469
21075,0,0,0,0,0,0,0,0,0,1099,334,0,0,0,1099
21076,0,0,0,0,0,0,0,0,0,1420,0,0,0,0,1420
21077,0,0,0,0,0,0,0,0,0,103,0,0,0,0,103
21078,0,0,0,0,0,0,0,0,0,3520,0,0,0,0,3520
21079,0,0,0,0,0,0,0,0,0,146,0,61,61,0,146
21080,0,0,0,0,0,0,0,0,0,878,0,0,0,0,878
21081,0,0,0,0,0,0,0,0,0,947,0,0,0,0,947
21082,0,0,0,0,0,0,0,0,0,1902,0,0,0,0,1902
21083,0,0,0,0,0,0,0,0,0,1684,0,0,0,0,1684
21084,0,0,0,0,0,0,0,0,0,551,0,0,0,0,551
21085,0,0,0,0,0,0,0,0,0,2305,0,0,0,0,2305
21086,0,0,0,0,0,0,0,0,0,651,0,0,0,0,651
21087,0,0,0,0,0,0,0,0,0,2414,0,0,0,0,2414
21088,0,0,0,0,0,0,0,0,0,3465,0,0,0,0,3465
21089,0,0,0,0,0,0,0,0,0,764,0,0,0,0,764
21090,0,0,0,0,0,0,0,0,0,3716,0,0,0,0,3716
21091,0,0,0,0,0,0,0,0,0,1078,0,0,0,0,1078
21092,0,0,0,0,0,0,0,0,0,2708,0,0,0,0,2708
21093,0,0,0,0,0,0,0,0,0,735,0,0,0,0,735
21094,0,0,0,0,0,0,0,0,0,839,0,0,0,0,839
21095,0,0,0,0,0,0,0,0,0,2709,0,0,0,0,2709
21096,0,0,0,0,0,0,0,0,0,2430,0,0,0,0,2430
21097,0,0,0,0,0,0,0,0,0,377,0,0,0,0,377
21098,0,0,0,0,0,0,0,0,0,361,0,0,0,0,361
21099,0,0,0,0,0,0,0,0,0,2520,0,2163,797,0,2520
21100,0,0,0,0,0,0,0,0,0,2427,0,0,0,0,2427
21101,0,0,0,0,0,0,0,0,0,2354,0,0,0,0,2354
21102,0,0,0,0,0,0,0,0,0,2507,0,0,0,0,2507
21103,0,0,0,0,0,0,0,0,0,184,0,0,0,0,184
21104,0,0,0,0,0,0,0,0,0,1378,0,0,0,0,1378
21105,0,0,0,0,0,0,0,0,0,2752,0,0,0,0,2752
21106,0,0,0,0,0,0,0,0,0,2050,0,0,0,0,2050
21107,0,0,0,0,0,0,0,0,0,3051,0,0,0,0,3051
21108,0,0,0,0,0,0,0,0,0,1842,0,0,0,0,1842
21109,0,0,0,0,0,0,0,0,0,1126,0,0,0,0,1126
21110,0,0,0,0,0,0,0,0,0,3004,0,0,0,0,3004
21111,0,0,0,0,0,0,0,0,0,2721,0,0,0,0,2721
21112,0,0,0,0,0,0,0,0,0,2391,0,0,0,0,2391
21113,0,0,0,0,0,0,0,0,0,592,0,0,0,0,592
21114,0,0,0,0,0,0,0,0,0,3361,0,0,0,0,3361
21115,0,0,0,0,0,0,0,0,0,2550,0,0,0,0,2550
21116,0,0,0,0,0,0,0,0,0,1232,0,0,0,0,1232
21117,0,0,0,0,0,0,0,0,0,1142,0,0,0,0,1142
21118,0,0,0,0,0,0,0,0,0,3545,0,0,0,0,3545
21119,0,0,0,0,0,0,0,0,0,784,0,0,0,0,784
21120,0,0,0,0,0,0,0,0,0,2127,0,0,0,0,2127
21121,0,0,0,0,0,0,0,0,0,3676,0,0,0,0,3676
21122,0,0,0,0,0,0,0,0,0,445,0,0,0,0,445
21123,0,0,0,0,0,0,0,0,0,3567,0,0,0,0,3567
21124,0,0,0,0,0,0,0,0,0,297,0,0,0,0,297
21125,0,0,0,0,0,0,0,0,0,1627,0,0,0,0,1627
21126,0,0,0,0,0,0,0,0,0,2109,0,0,0,0,2109
21127,0,0,0,0,0,0,0,0,0,3571,0,0,0,0,3571
21128,0,0,0,0,0,0,0,0,0,2176,0,0,0,0,2176
21129,0,0,0,0,0,0,0,0,0,3002,0,0,0,0,3002
21130,0,0,0,0,0,0,0,0,0,3309,0,0,0,0,3309
21131,0,0,0,0,0,0,0,0,0,1161,0,0,0,0,1161
21132,0,0,0,0,0,0,0,0,0,1528,1841,0,0,0,1841
21133,0,0,0,0,0,0,0,0,0,2163,0,0,0,0,2163
21134,0,0,0,0,0,0,0,0,0,149,0,0,0,0,149
21135,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41
21136,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,3066
21137,0,0,0,0,0,0,0,0,0,2806,0,0,0,0,2806
21138,0,0,0,0,0,0,0,0,0,1861,0,0,0,0,1861
21139,0,0,0,0,0,0,0,0,0,2098,0,0,0,0,2098
21140,0,0,0,0,0,0,0,0,0,3533,0,0,0,0,3533
21141,0,0,0,0,0,0,0,0,0,612,2420,0,0,0,2420
21142,0,0,0,0,0,0,0,0,0,1956,0,0,0,0,1956
21143,0,0,0,0,0,0,0,0,0,3748,0,0,0,0,3748
21144,0,0,0,0,0,0,0,0,0,1543,0,0,0,0,1543
21145,0,0,0,0,0,0,0,0,0,369,0,0,0,0,369
21146,0,0,0,0,0,0,0,0,0,2219,0,0,0,0,2219
21147,0,0,0,0,0,0,0,0,0,2527,0,871,0,0,2527
21148,0,0,0,0,0,0,0,0,0,884,0,0,0,0,884
21149,0,0,0,0,0,0,0,0,0,2174,0,0,0,0,2174
21150,0,0,0,0,0,0,0,0,0,3485,0,0,0,0,3485
21151,0,0,0,0,0,0,0,0,0,2775,0,0,0,0,2775
21152,0,0,0,0,0,0,0,0,0,1548,0,0,0,0,1548
21153,0,0,0,0,0,0,0,0,0,966,0,0,0,0,966
21154,0,0,0,0,0,0,0,0,0,552,0,0,0,0,552
21155,0,0,0,0,0,0,0,0,0,1179,2003,0,0,0,2003
21156,0,0,0,0,0,0,0,0,0,197,0,0,0,0,197
21157,0,0,0,0,0,0,0,0,0,2778,0,0,0,0,2778
21158,0,0,0,0,0,0,0,0,0,1594,0,0,0,0,1594
21159,0,0,0,0,0,0,0,0,0,13,23,0,0,0,23
21160,0,0,0,0,0,0,0,0,0,2618,0,0,0,0,2618
21161,0,0,0,0,0,0,0,0,0,486,0,0,0,0,486
21162,0,0,0,0,0,0,0,0,0,786,0,0,0,0,786
21163,0,0,0,0,0,0,0,0,0,2112,0,0,0,0,2112
21164,0,0,0,0,0,0,0,0,0,1516,0,0,0,0,1516
21165,0,0,0,0,0,0,0,0,0,1554,0,0,0,0,1554
21166,0,0,0,0,0,0,0,0,0,969,0,0,0,0,969
21167,0,0,0,0,0,0,0,0,0,498,0,0,0,0,498
21168,0,0,0,0,0,0,0,0,0,481,313,0,0,0,481
21169,0,0,0,0,0,0,0,0,0,2628,0,0,0,0,2628
21170,0,0,0,0,0,0,0,0,0,2955,1835,0,0,0,2955
21171,0,0,0,0,0,0,0,0,0,3140,0,0,0,0,3140
21172,0,0,0,0,0,0,0,0,0,3691,0,0,0,0,3691
21173,0,0,0,0,0,0,0,0,0,639,0,0,0,0,639
21174,0,0,0,0,0,0,0,0,0,998,0,0,0,0,998
21175,0,0,0,0,0,0,0,0,0,1197,0,0,0,0,1197
21176,0,0,0,0,0,0,0,0,0,2632,0,0,0,0,2632
21177,0,0,0,0,0,0,0,0,0,1605,0,0,0,0,1605
21178,0,0,0,0,0,0,0,0,0,2985,0,0,0,0,2985
21179,0,0,0,0,0,0,0,0,0,3515,0,0,0,0,3515
21180,0,0,0,0,0,0,0,0,0,82,0,0,0,0,82
21181,0,0,0,0,0,0,0,0,0,2371,0,0,0,0,2371
21182,0,0,0,0,0,0,0,0,0,3605,0,0,0,0,3605
21183,0,0,0,0,0,0,0,0,0,2809,0,0,0,0,2809
21184,0,0,0,0,0,0,0,0,0,2680,0,0,0,0,2680
21185,0,0,0,0,0,0,0,0,0,3380,0,0,0,0,3380
21186,0,0,0,0,0,0,0,0,0,2872,0,0,0,0,2872
21187,0,0,0,0,0,0,0,0,0,1523,0,0,0,0,1523
21188,0,0,0,0,0,0,0,0,0,3608,0,0,0,0,3608
21189,0,0,0,0,0,0,0,0,0,1658,0,0,0,0,1658
21190,0,0,0,0,0,0,0,0,0,1449,1517,0,0,0,1517
21191,0,0,0,0,0,0,0,0,0,1038,0,0,0,0,1038
21192,0,0,0,0,0,0,0,0,0,885,0,0,0,0,885
21193,0,0,0,0,0,0,0,0,0,2885,0,0,0,0,2885
21194,0,0,0,0,0,0,0,0,0,1602,0,0,0,0,1602
21195,0,0,0,0,0,0,0,0,0,2714,0,0,0,0,2714
21196,0,0,0,0,0,0,0,0,0,1372,0,0,0,0,1372
21197,0,0,0,0,0,0,0,0,0,2070,0,0,0,0,2070
21198,0,0,0,0,0,0,0,0,0,326,0,0,0,0,326
21199,0,0,0,0,0,0,0,0,0,320,0,0,0,0,320
21200,0,0,0,0,0,0,0,0,0,2495,0,0,0,0,2495
21201,0,0,0,0,0,0,0,0,0,3239,0,0,0,0,3239
21202,0,0,0,0,0,0,0,0,0,1754,0,0,0,0,1754
21203,0,0,0,0,0,0,0,0,0,3666,0,0,0,0,3666
21204,0,0,0,0,0,0,0,0,0,555,0,0,0,0,555
21205,0,0,0,0,0,0,0,0,0,1675,0,0,0,0,1675
21206,0,0,0,0,0,0,0,0,0,2078,0,0,0,0,2078
21207,0,0,0,0,0,0,0,0,0,3166,3280,0,0,0,3280
21208,0,0,0,0,0,0,0,0,0,2280,0,0,0,0,2280
21209,0,0,0,0,0,0,0,0,0,471,0,0,0,0,471
21210,0,0,0,0,0,0,0,0,0,327,0,0,0,0,327
21211,0,0,0,0,0,0,0,0,0,1329,0,0,0,0,1329
21212,0,0,0,0,0,0,0,0,0,3299,0,0,0,0,3299
21213,0,0,0,0,0,0,0,0,0,3280,0,0,0,0,3280
21214,0,0,0,0,0,0,0,0,0,2382,0,0,0,0,2382
21215,0,0,0,0,0,0,0,0,0,1829,2162,0,0,0,2162
21216,0,0,0,0,0,0,0,0,0,2395,1969,0,0,0,2395
21217,0,0,0,0,0,0,0,0,0,358,0,0,0,0,358
21218,0,0,0,0,0,0,0,0,0,3640,0,0,0,0,3640
21219,0,0,0,0,0,0,0,0,0,3742,0,0,0,0,3742
21220,0,0,0,0,0,0,0,0,0,1514,0,0,0,0,1514
21221,0,0,0,0,0,0,0,0,0,522,0,0,0,0,522
21222,0,0,0,0,0,0,0,0,0,980,0,0,0,0,980
21223,0,0,0,0,0,0,0,0,0,2141,0,0,0,0,2141
21224,0,0,0,0,0,0,0,0,0,3413,0,0,0,0,3413
21225,0,0,0,0,0,0,0,0,0,3469,0,0,0,0,3469
21226,0,0,0,0,0,0,0,0,0,3455,0,0,0,0,3455
21227,0,0,0,0,0,0,0,0,0,3314,0,0,0,0,3314
21228,0,0,0,0,0,0,0,0,0,788,0,0,0,0,788
21229,0,0,0,0,0,0,0,0,0,2712,0,0,0,0,2712
21230,0,0,0,0,0,0,0,0,0,3382,0,0,0,0,3382
21231,0,0,0,0,0,0,0,0,0,3738,0,0,0,0,3738
21232,0,0,0,0,0,0,0,0,0,2289,0,0,0,0,2289
21233,0,0,0,0,0,0,0,0,0,1999,0,0,0,0,1999
21234,0,0,0,0,0,0,0,0,0,1227,0,0,0,0,1227
21235,0,0,0,0,0,0,0,0,0,2220,0,0,0,0,2220
21236,0,0,0,0,0,0,0,0,0,1651,0,0,0,0,1651
21237,0,0,0,0,0,0,0,0,0,457,0,0,0,0,457
21238,0,0,0,0,0,0,0,0,0,1793,0,0,0,0,1793
21239,0,0,0,0,0,0,0,0,0,3082,0,0,0,0,3082
21240,0,0,0,0,0,0,0,0,0,3074,0,0,0,0,3074
21241,0,0,0,0,0,0,0,0,0,3245,0,0,0,0,3245
21242,0,0,0,0,0,0,0,0,0,1710,0,0,0,0,1710
21243,0,0,0,0,0,0,0,0,0,1484,0,0,0,0,1484
21244,0,0,0,0,0,0,0,0,0,658,0,0,0,0,658
21245,0,0,0,0,0,0,0,0,0,2139,0,0,0,0,2139
21246,0,0,0,0,0,0,0,0,0,2331,0,0,0,0,2331
21247,0,0,0,0,0,0,0,0,0,1306,0,0,0,0,1306
21248,0,0,0,0,0,0,0,0,0,1849,0,0,0,0,1849
21249,0,0,0,0,0,0,0,0,0,1292,2043,0,0,0,2043
21250,0,0,0,0,0,0,0,0,0,2349,0,0,0,0,2349
21251,0,0,0,0,0,0,0,0,0,626,0,0,0,0,626
21252,0,0,0,0,0,0,0,0,0,2326,0,0,0,0,2326
21253,0,0,0,0,0,0,0,0,0,554,0,0,0,0,554
21254,0,0,0,0,0,0,0,0,0,765,0,0,0,0,765
21255,0,0,0,0,0,0,0,0,0,3905,0,0,0,0,3905
21256,0,0,0,0,0,0,0,0,0,1242,0,0,0,0,1242
21257,0,0,0,0,0,0,0,0,0,1393,0,0,0,0,1393
21258,0,0,0,0,0,0,0,0,0,795,0,0,0,0,795
21259,0,0,0,0,0,0,0,0,0,2194,0,0,0,0,2194
21260,0,0,0,0,0,0,0,0,0,876,0,0,0,0,876
21261,0,0,0,0,0,0,0,0,0,3308,0,0,0,0,3308
21262,0,0,0,0,0,0,0,0,0,3910,0,0,0,0,3910
21263,0,0,0,0,0,0,0,0,0,343,0,0,0,0,343
21264,0,0,0,0,0,0,0,0,0,1555,0,0,0,0,1555
21265,0,0,0,0,0,0,0,0,0,1706,0,0,0,0,1706
21266,0,0,0,0,0,0,0,0,0,2154,0,0,0,0,2154
21267,0,0,0,0,0,0,0,0,0,3708,0,0,0,0,3708
21268,0,0,0,0,0,0,0,0,0,2605,0,0,0,0,2605
21269,0,0,0,0,0,0,0,0,0,2871,0,0,0,0,2871
21270,0,0,0,0,0,0,0,0,0,1317,0,0,0,0,1317
21271,0,0,0,0,0,0,0,0,0,3512,0,0,0,0,3512
21272,0,0,0,0,0,0,0,0,0,855,0,0,0,0,855
21273,0,0,0,0,0,0,0,0,0,2211,0,0,0,0,2211
21274,0,0,0,0,0,0,0,0,0,2574,0,0,0,0,2574
21275,0,0,0,0,0,0,0,0,0,974,0,0,0,0,974
21276,0,0,0,0,0,0,0,0,0,3762,0,0,0,0,3762
21277,0,0,0,0,0,0,0,0,0,278,0,0,0,0,278
21278,0,0,0,0,0,0,0,0,0,356,0,0,0,0,356
